date,nice_date,day,time,text,is_retweet,id
2015-06-25 10:19:00,"June 25, 2015 10:19 AM",Thursday,1019,I hear that dopey political pundit Lawrence O'Donnell one of the dumber people on television is about to lose his show-no ratings?Too bad,FALSE,153
2015-06-25 10:23:00,"June 25, 2015 10:23 AM",Thursday,1023,@gneumann_wkow: New national 2016 GOP poll from @  FoxNews - @  JebBush leads field @  realDonaldTrump second.  http://t.co/qRW1iWucRu,FALSE,154
2015-06-25 10:29:00,"June 25, 2015 10:29 AM",Thursday,1029,Governor Rick Scott of Florida did really poorly on television this morning. I hope he is O.K.,FALSE,155
2015-06-25 11:17:00,"June 25, 2015 11:17 AM",Thursday,1117,@nanaelaine7 @  realDonaldTrump only YOU can make it GREAT again. Your plan is the only one inside reality. MAKE AMERICA GREAT with TRUMP,FALSE,156
2015-06-25 11:23:00,"June 25, 2015 11:23 AM",Thursday,1123,@JWCesare   I appreciate @  realDonaldTrump and his straight talk.  Our country needs this.,FALSE,157
2015-06-25 12:26:00,"June 25, 2015 12:26 PM",Thursday,1226,Mexican gov doesn't want me talking about terrible border situation and; horrible trade deals. Forcing Univision to get me to stop- no way!,FALSE,158
2015-06-25 12:27:00,"June 25, 2015 12:27 PM",Thursday,1227,Univision wants to back out of signed @  MissUniverse contract because I exposed the terrible trade deals that the U.S. makes with Mexico.,FALSE,159
2015-06-25 12:28:00,"June 25, 2015 12:28 PM",Thursday,1228,I love Mexico but not the unfair trade deals that the US so stupidly makes with them. Really bad for US jobs only good for Mexico.,FALSE,160
2015-06-26 12:06:00,"June 26, 2015 12:06 PM",Friday,1206,Once again the Bush appointed  Supreme Court Justice John Roberts has let us down. Jeb pushed him hard! Remember!,FALSE,161
2015-06-26 12:07:00,"June 26, 2015 12:07 PM",Friday,1207,Anyone who wants strong borders and good trade deals for the US should boycott @  Univision.,FALSE,162
2015-06-26 13:13:00,"June 26, 2015 01:13 PM",Friday,1313,.@  Univision cares far more about Mexico than it does about the U.S.  Are they controlled by the Mexican government?,FALSE,163
2015-06-26 14:38:00,"June 26, 2015 02:38 PM",Friday,1438,If I win the presidency my judicial appointments will do the right thing unlike Bush's appointee John Roberts on ObamaCare.,FALSE,164
2015-06-26 18:11:00,"June 26, 2015 06:11 PM",Friday,1811,Letter to @  Univision - Re: @  TrumpDoral ,FALSE,165
2015-06-27 06:37:00,"June 27, 2015 06:37 AM",Saturday,0637,@Bass705: @  realDonaldTrump Thank you Mr.Trump for standing up for America My great honor!,FALSE,166
2015-06-27 12:36:00,"June 27, 2015 12:36 PM",Saturday,1236,@RobRucker: The greatest social program is a job" -Donald Trump",FALSE,167
2015-06-27 12:50:00,"June 27, 2015 12:50 PM",Saturday,1250,When somebody challenges you unfairly fight back - be brutal be tough - don't take it. It is always important to WIN!,FALSE,168
2015-06-27 12:52:00,"June 27, 2015 12:52 PM",Saturday,1252,When you are in a war or even a battle losing is not an option!,FALSE,169
2015-06-27 13:49:00,"June 27, 2015 01:49 PM",Saturday,1349,.@  billmaher: Bill you are really beginning to understand what is going on with "Trump" - actually you always knew!,FALSE,170
2015-06-27 15:17:00,"June 27, 2015 03:17 PM",Saturday,1517,Only very stupid people think that the United States is making good trade deals with Mexico.Mexico is killing us at the border and at trade!,FALSE,171
2015-06-27 15:20:00,"June 27, 2015 03:20 PM",Saturday,1520,The leader and negotiators representing Mexico are far smarter and more cunning than the leader and negotiators representing the U.S.!,FALSE,172
2015-06-27 15:41:00,"June 27, 2015 03:41 PM",Saturday,1541,I'll be in Iowa tonight making a speech to a record setting crowd. The word is getting out MAKE AMERICA GREAT AGAIN!,FALSE,173
2015-06-27 15:56:00,"June 27, 2015 03:56 PM",Saturday,1556,@Chris_D2: @  realDonaldTrump go get em!! How does it feel to be the next" POTUS? #Trump2016" Thanks for the spirit!,FALSE,174
2015-06-27 15:59:00,"June 27, 2015 03:59 PM",Saturday,1559,@TheReaLJuiCe88: I'm working real hard Mr Trump getting you votes in Boston/Rhode island area! #IBelieve #MakeAmericaGreatAgain #Trump2016,FALSE,175
2015-06-27 18:09:00,"June 27, 2015 06:09 PM",Saturday,1809,A great article by @  NolteNCspelling out the truth on Mexico trade the border and; illegals. Thank you @  BreitbartNews http://t.co/oJnV2OXcEc,FALSE,176
2015-06-27 18:40:00,"June 27, 2015 06:40 PM",Saturday,1840,Must read article via @  fitsnews: "DONALD TRUMP VERSUS MEXICO" http://t.co/tdjtvtB6NB,FALSE,177
2015-06-27 22:50:00,"June 27, 2015 10:50 PM",Saturday,2250,Addressing record crowd @   Madison County Iowa GOP Dinner. We can bring common sense to DC and; Make America Great Again! http://t.co/mI7j7XDzOY,FALSE,178
2015-06-28 10:36:00,"June 28, 2015 10:36 AM",Sunday,1036,@rtoneff25: @  realDonaldTrump just kicked ass on Fox News. Guy is a winner  Thank you!,FALSE,179
2015-06-28 10:38:00,"June 28, 2015 10:38 AM",Sunday,1038,@GovtsTheProblem: The appeal of Donald Trump to people is that he's a fighter not a Republican surrender monkey.,FALSE,180
2015-06-28 10:41:00,"June 28, 2015 10:41 AM",Sunday,1041,@joseangelSP500: @  realDonaldTrump Trump for President! TRUMP2016!,FALSE,181
2015-06-28 10:42:00,"June 28, 2015 10:42 AM",Sunday,1042,@DeanDesign101: Why not @  realDonaldTrump? He knows how to create wealth jobs and is not a wimp. #DonaldTrump #foxandfriends,FALSE,182
2015-06-28 10:43:00,"June 28, 2015 10:43 AM",Sunday,1043,@johnmarzan: @  RubenNavarrette Trump is right. Giving illegals the right to vote will destroy the GOP and turn dems into dominant party,FALSE,183
2015-06-28 10:45:00,"June 28, 2015 10:45 AM",Sunday,1045,@GZervs: @  realDonaldTrump is Americas only chance. He will #MakeAmericaGreatAgain,FALSE,184
2015-06-28 10:46:00,"June 28, 2015 10:46 AM",Sunday,1046,@bucwaas: @  realDonaldTrump please get elected! Be the next Reagan! You can do it! Thanks!,FALSE,185
2015-06-28 10:47:00,"June 28, 2015 10:47 AM",Sunday,1047,@StephPrichard1:  @  RealDonaldTrump GOP: Trump's Fearless War with Univision Only Increases His Appeal - Breitbart http://t.co/oJnV2OXcEc,FALSE,186
2015-06-28 11:07:00,"June 28, 2015 11:07 AM",Sunday,1107,@davidco71875026: @  realDonaldTrump @  GovtsTheProblem You say what the working people are thinking. Proud to support you. Don't back down !,FALSE,187
2015-06-28 11:08:00,"June 28, 2015 11:08 AM",Sunday,1108,@oates_tom: @  realDonaldTrump congrats on running! You tell it like it is.....which is rare.,FALSE,188
2015-06-28 11:07:00,"June 28, 2015 11:07 AM",Sunday,1107,@jamesgo31991021: @  realDonaldTrump @  johnmarzan @  RubenNavarrette Donald trump is the man Thanks.,FALSE,189
2015-06-28 11:11:00,"June 28, 2015 11:11 AM",Sunday,1111,@mjh811: @  realDonaldTrump @  oates_tom You are the only one with guts. We need that!! Have my vote!  Great.,FALSE,190
2015-06-28 11:44:00,"June 28, 2015 11:44 AM",Sunday,1144,@JasonKoster17: In @  realDonaldTrump we trust.. #MakeAmericaGreatAgain,FALSE,191
2015-06-28 11:45:00,"June 28, 2015 11:45 AM",Sunday,1145,@FreedomHaawk: @  realDonaldTrump Don't let them try to school you or try to rearrange you you have a mind of your own.STAY SHARP. I will!,FALSE,192
2015-06-28 11:52:00,"June 28, 2015 11:52 AM",Sunday,1152,@DattiJulia: @  realDonaldTrump I did not like you before but watching your interview on CNN you are the man.,FALSE,193
2015-06-28 17:43:00,"June 28, 2015 05:43 PM",Sunday,1743,@usplaymoney: DonaldTrump @  beny_benson He would be a leader because he is used to being the boss. Wont be bought like politicians either,FALSE,194
2015-06-28 17:48:00,"June 28, 2015 05:48 PM",Sunday,1748,@HCannonball: Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @  realDonaldTrump #Trump2016,FALSE,195
2015-06-28 17:49:00,"June 28, 2015 05:49 PM",Sunday,1749,@tonyschiano: Unlike #Obama....he can think outside the box! #Trump2016 ~ @  usplaymoney @  realDonaldTrump @  beny_benson,FALSE,196
2015-06-28 17:50:00,"June 28, 2015 05:50 PM",Sunday,1750,@itsEmilyshine: @  realDonaldTrump would be the best president  #DonaldTrumpforPresident,FALSE,197
2015-06-28 18:06:00,"June 28, 2015 06:06 PM",Sunday,1806,@TadBoikins: @  dabeard @  realDonaldTrump He's firing up the GOP base. #crushingit,FALSE,198
2015-06-28 18:21:00,"June 28, 2015 06:21 PM",Sunday,1821,Will be in Chicago tomorrow for a record setting (by far) luncheon.,FALSE,199
2015-06-28 19:06:00,"June 28, 2015 07:06 PM",Sunday,1906,Via @  thehill by @  martinmatishak: Trump: We look like were beggars in Iran nuclear talks http://t.co/z8RpCnuGN1,FALSE,200
2015-06-28 19:12:00,"June 28, 2015 07:12 PM",Sunday,1912,See story in Fusion and Huff. Post about rape at the border. Beyond terrible! Isn't Fusion owned by Univision?,FALSE,201
2015-06-28 21:23:00,"June 28, 2015 09:23 PM",Sunday,2123,.@  NYDailyNews the dying tabloid owned by dopey clown Mort Zuckerman puts me on the cover daily because I sell. My honor but it is dead!,FALSE,202
2015-06-28 21:34:00,"June 28, 2015 09:34 PM",Sunday,2134,Univision apologized to me but I will not accept their apology. I will be suing them for a lot of money. Miss U.S.A. contestants are hurt!,FALSE,203
2015-06-28 23:18:00,"June 28, 2015 11:18 PM",Sunday,2318,.@  jorgeramosnews Please send me your new number your old ones not working. Sincerely Donald J. Trump,FALSE,204
2015-06-29 08:59:00,"June 29, 2015 08:59 AM",Monday,0859,@DynamyteBeats: @  realDonaldTrump is the only choice for 2016. #MakeAmericaGreatAgain Thank you.,FALSE,205
2015-06-29 09:02:00,"June 29, 2015 09:02 AM",Monday,0902,@Jaguar11d: @  realDonaldTrump Have a great time in Chicago today. You are the best person for the job,FALSE,206
2015-06-29 09:05:00,"June 29, 2015 09:05 AM",Monday,0905,@KEEMSTARx: Mexican criminals coming into USA? YES Did Trump say we need to stop them? YES Did he say Mexicans are good? YES Racism? NO,FALSE,207
2015-06-29 09:10:00,"June 29, 2015 09:10 AM",Monday,0910,@KEEMSTARx: Wait Mhndz  you have 5 mins to prove to me that @  realDonaldTrump  doesn't support the latinos " if u do i'll paypal u $1k.",FALSE,208
2015-06-29 09:11:00,"June 29, 2015 09:11 AM",Monday,0911,@KevinGalyon: @  realDonaldTrump i support donald trump for president. He is a great leader Thank you.,FALSE,209
2015-06-29 09:14:00,"June 29, 2015 09:14 AM",Monday,0914,@agirland3boys: @  icenycbx @  realDonaldTrump @  POTUS disagree a leader takes a stand. Putin would be scared of him. Peace through strength,FALSE,210
2015-06-29 09:19:00,"June 29, 2015 09:19 AM",Monday,0919,@jjhrkel: @  realDonaldTrump don't ever back down from these clowns! fight the good fight!! I promise!,FALSE,211
2015-06-29 09:21:00,"June 29, 2015 09:21 AM",Monday,0921,@MollyCBS2:  @  realDonaldTrump will speak @   #Chicago city club today; Reports claim 2000 people are on the WAITING LIST to get in!,FALSE,212
2015-06-29 09:40:00,"June 29, 2015 09:40 AM",Monday,0940,Saudi Arabia should be paying the United States many billions of dollars for our defense of them. Without us gone!  @  AlWaleedbinT,FALSE,213
2015-06-29 09:50:00,"June 29, 2015 09:50 AM",Monday,0950,@MalachiNorris: Just over a year before everyone hears DonaldTrump say I Donald Trump do solemnly swear that I will protect America"",FALSE,214
2015-06-29 09:52:00,"June 29, 2015 09:52 AM",Monday,0952,@BrittainShannon: @  realDonaldTrump @  AlWaleedbinT Or at least give it back in oil,FALSE,215
2015-06-29 09:54:00,"June 29, 2015 09:54 AM",Monday,0954,Remember Univision apologized!,FALSE,216
2015-06-29 09:55:00,"June 29, 2015 09:55 AM",Monday,0955,@JoylynBest: @  Maryannzfoster @  Morning_Joe  Don't care about #GOP or Trump but he's the best #GOP running and should win the Primary,FALSE,217
2015-06-29 14:24:00,"June 29, 2015 02:24 PM",Monday,1424,Via @  JNSworldnews by @  JacobKamarasJNS:  "Donald Trump says he is no apprentice when it comes to Israel"http://t.co/O4yHtwCzbm,FALSE,218
2015-06-29 15:38:00,"June 29, 2015 03:38 PM",Monday,1538,Speaking at the City Club of Chicago. Sold out in minutes with thousands on the wait list! ,FALSE,219
2015-06-29 18:14:00,"June 29, 2015 06:14 PM",Monday,1814,Statement on Relationship with NBC- ,FALSE,220
2015-06-29 21:57:00,"June 29, 2015 09:57 PM",Monday,2157,@imprimis310: @  NBC is the bigot. @  realDonaldTrump and @  SenTedCruz only speaking the truth about ILLEGAL immigrants,FALSE,221
2015-06-29 22:01:00,"June 29, 2015 10:01 PM",Monday,2201,@ghostofnicky: @  OutFrontCNN @  CNN @  realDonaldTrump Donald is the only candidate that speaks the truth!!!!,FALSE,222
2015-06-29 22:08:00,"June 29, 2015 10:08 PM",Monday,2208,@amstaffbru: Pull out the heavy artillery buy every liberal network and flush them in the toilet. YouMt.T have my Vote hands down,FALSE,223
2015-06-29 22:10:00,"June 29, 2015 10:10 PM",Monday,2210,@jamalwms45: @  HowardKurtz @  johnnydollar01 @  megynkelly For the remark Trump made on dumping NBC I'll vote for @  realDonaldTrump,FALSE,224
2015-06-29 22:11:00,"June 29, 2015 10:11 PM",Monday,2211,@slucch24:  @  AnnCoulter don't worry... we clearly don't have an illegal alien criminal problem. #AdiosAmerica http://t.co/2LKr8zoSwy,FALSE,225
2015-06-29 22:19:00,"June 29, 2015 10:19 PM",Monday,2219,@TheHolyBreadcat: @  realDonaldTrump Vote for Trump he's making America to where we won't worry about illegal immigrant problems.,FALSE,226
2015-06-29 22:22:00,"June 29, 2015 10:22 PM",Monday,2222,@RickysPlace1: @  realDonaldTrump @  slucch24 @  AnnCoulter It is so blatantly obvious! Why do people refuse to see it?,FALSE,227
2015-06-29 22:23:00,"June 29, 2015 10:23 PM",Monday,2223,@MARGIE352: Listen to what he says. You will know in your heart it is the truth. We are in a bad way. he is the only one who gets it.,FALSE,228
2015-06-29 22:31:00,"June 29, 2015 10:31 PM",Monday,2231,@C_Archaeology: @  realDonaldTrump is our only hope @  littlebytesnews #tcot,FALSE,229
2015-06-29 23:37:00,"June 29, 2015 11:37 PM",Monday,2337,@echump: @  megynkelly  @  realDonaldTrump if what everyone says is true Trump will score huge if this is for publicity. i'd trust Trump,FALSE,230
2015-06-29 23:41:00,"June 29, 2015 11:41 PM",Monday,2341,@ChipB: Like him or not @  realDonaldTrump says EXACTLY what he thinks and doesn't beat around the bush. And that's admirable. #Election2016,FALSE,231
2015-06-29 23:42:00,"June 29, 2015 11:42 PM",Monday,2342,@KristenCWard: Great statement and it's finally nice to have someone who stands by what they say!  #GotMyVote ,FALSE,232
2015-06-29 23:44:00,"June 29, 2015 11:44 PM",Monday,2344,@Einsteinrevisit: @  megynkelly @  GeraldoRivera @  realDonaldTrump LOVE the TRUMP!,FALSE,233
2015-06-30 10:35:00,"June 30, 2015 10:35 AM",Tuesday,1035,We MUST have strong borders and stop illegal immigration. Without that we do not have a country. Also Mexico is killing U.S. on trade. WIN!,FALSE,234
2015-06-30 10:57:00,"June 30, 2015 10:57 AM",Tuesday,1057,I love the Mexican people but Mexico is not our friend. They're killing us at the border and they're killing us on jobs and trade. FIGHT!,FALSE,235
2015-06-30 11:44:00,"June 30, 2015 11:44 AM",Tuesday,1144,@kingjersey1 @  realDonaldTrump #MakeAmericaGreatAgain they can't stand that you are speaking for the American people,FALSE,236
2015-06-30 11:45:00,"June 30, 2015 11:45 AM",Tuesday,1145,@WILDMANBS It says a lot about @  NBC when they fire @  realDonaldTrump but keep Brian Williams and @  TheRevAl on the payroll. #tcot,FALSE,237
2015-06-30 11:51:00,"June 30, 2015 11:51 AM",Tuesday,1151,Thank you Ted. ,FALSE,238
2015-06-30 14:30:00,"June 30, 2015 02:30 PM",Tuesday,1430,@Figlo7 @  realDonaldTrump Apologize to the press for not being a politician - because you haven't learned to LIE yet. Go Donald!,FALSE,239
2015-06-30 14:31:00,"June 30, 2015 02:31 PM",Tuesday,1431,@melsthemom @  realDonaldTrump NBC=censorship. I'm done with them,FALSE,240
2015-06-30 14:32:00,"June 30, 2015 02:32 PM",Tuesday,1432,@yankeeworshiper  thank you to Donald Trump for standing up for what you believe in.leave the B.S.and lies for Hillary and Barack.,FALSE,241
2015-06-30 14:35:00,"June 30, 2015 02:35 PM",Tuesday,1435,@woofeous @  realDonaldTrump Everyone loves Donald because he'll tell it like it is without any political sugar-coating" and; double-speak.",FALSE,242
2015-06-30 18:17:00,"June 30, 2015 06:17 PM",Tuesday,1817,@tedcruz now I know you're smart! See you soon.http://t.co/vzVHbA1TAr#TCOT #MAKEAMERICAGREATAGAIN!,FALSE,243
2015-06-30 18:51:00,"June 30, 2015 06:51 PM",Tuesday,1851,Watch me on the @  oreillyfactor tonight at 8PM.,FALSE,244
2015-06-30 18:53:00,"June 30, 2015 06:53 PM",Tuesday,1853,@webster07 @  realDonaldTrump wish there were more people in the public eye with this attitude. It's only way 2 defeat political correctness,FALSE,245
2015-06-30 19:44:00,"June 30, 2015 07:44 PM",Tuesday,1944,My just filed lawsuit against Univision. Always fight back when right. #MakeAmericaGreatAgain ,FALSE,246
2015-06-30 20:21:00,"June 30, 2015 08:21 PM",Tuesday,2021,Via @  THESHARKTANK1: "Donald Trump's Controversial Mexican Comments Are Accurate" http://t.co/nYL2QQMwKZ,FALSE,247
2015-06-30 20:52:00,"June 30, 2015 08:52 PM",Tuesday,2052,Get ready for @  Oreillyfactor tonight at 8- always interesting!,FALSE,248
2015-07-01 13:21:00,"July 01, 2015 01:21 PM",Wednesday,1321,My recent statement re: @  macys -- We must have strong borders and; stop illegal immigration now! ,FALSE,249
